project,precinct,building,base_surf,surf_type,surf_id,surf_area,surf_irr,surf_cx,surf_cy,surf_cz,surf_nx,surf_ny,surf_nz
jl-bahagia,prc-00,blk-32,roof-02,PV-module,54,2.584388,1633.39,-19.762061,-4.318674,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,55,2.584385,1623.07,-18.865613,-5.013178,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,56,2.584385,1612.22,-17.969163,-5.707683,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,57,2.584385,1601.18,-17.072717,-6.402187,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,58,2.584386,1591.94,-16.176267,-7.096691,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,59,2.584385,1587.02,-15.279819,-7.791195,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,60,2.584387,1598.64,-14.383371,-8.485699,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,61,2.584387,1606.0,-13.486922,-9.180204,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,62,2.584386,1613.83,-12.590474,-9.874709,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,63,2.584387,1620.12,-11.694026,-10.569213,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,64,2.584385,1626.78,-10.797577,-11.263717,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,65,2.584387,1619.51,-9.901129,-11.958221,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,66,2.584385,1603.27,-9.00468,-12.652725,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,67,2.584387,1597.79,9.820737,-27.237315,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,68,2.584384,1616.57,10.717185,-27.931819,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,69,2.584387,1626.09,11.613633,-28.626324,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,70,2.584386,1632.09,12.510082,-29.320828,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,71,2.584387,1629.75,13.406531,-30.015332,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,72,2.584385,1637.66,14.30298,-30.709836,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,73,2.584385,1639.18,15.199428,-31.404339,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,74,2.584385,1631.14,16.095874,-32.098843,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,75,2.58439,1635.61,16.992324,-32.793351,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,76,2.584385,1629.57,17.888772,-33.487855,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,77,2.584388,1628.38,18.78522,-34.182358,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,78,2.584387,1626.88,19.68167,-34.876862,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,79,2.584388,1632.63,20.578118,-35.571366,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,80,2.584386,1633.35,21.474565,-36.26587,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,81,2.584382,1625.87,22.371017,-36.960373,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,82,2.584386,1633.63,23.267463,-37.654881,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,83,2.584388,1632.58,24.163911,-38.349385,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,84,2.584387,1630.38,25.060359,-39.043889,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,85,2.584388,1630.36,25.956809,-39.738392,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,86,2.584385,1635.31,26.853257,-40.432896,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,87,2.584385,1624.14,27.749705,-41.1274,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,88,2.584386,1623.34,28.646155,-41.821904,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,89,2.584385,1625.5,-29.512984,-0.240362,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,90,2.584385,1637.42,-28.616538,-0.934867,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,91,2.584388,1636.69,-27.720088,-1.629371,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,92,2.584388,1632.0,-26.823638,-2.323875,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,93,2.584385,1636.42,-25.927192,-3.01838,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,94,2.584385,1639.89,-25.030742,-3.712884,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,95,2.584385,1636.72,-24.134294,-4.407388,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,96,2.584385,1636.52,-23.237846,-5.101892,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,97,2.584387,1630.91,-22.341396,-5.796397,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,98,2.584386,1631.63,-21.444947,-6.490901,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,99,2.584387,1633.05,-20.548499,-7.185406,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,100,2.584384,1629.63,-19.652053,-7.879909,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,101,2.584385,1634.49,-18.755603,-8.574414,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,102,2.584384,1634.3,-17.859155,-9.268917,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,103,2.584388,1632.96,-16.962707,-9.963422,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,104,2.584387,1632.14,-16.066257,-10.657927,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,105,2.584388,1630.72,-15.169809,-11.352432,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,106,2.584386,1629.52,-14.273361,-12.046935,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,107,2.584386,1633.92,-13.376912,-12.74144,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,108,2.584387,1627.92,-12.480464,-13.435944,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,109,2.584385,1617.13,-11.584016,-14.130448,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,110,2.584388,1599.48,-10.687567,-14.824953,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,111,2.584385,1585.41,8.137851,-29.409542,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,112,2.584386,1608.42,9.034299,-30.104045,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,113,2.584383,1606.04,9.930747,-30.798551,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,114,2.58439,1616.83,10.827195,-31.493057,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,115,2.584386,1611.36,11.723644,-32.18756,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,116,2.584385,1609.58,12.620092,-32.882064,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,117,2.584386,1610.5,13.51654,-33.576568,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,118,2.584386,1600.56,14.412989,-34.271072,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,119,2.584385,1604.42,15.309438,-34.965576,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,120,2.584386,1607.07,16.205886,-35.660079,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,121,2.584381,1595.36,17.102334,-36.354583,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,122,2.584389,1594.17,17.998784,-37.049087,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,123,2.584388,1591.48,18.89523,-37.743595,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,124,2.584385,1594.81,19.79168,-38.438098,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,125,2.584385,1591.33,20.688126,-39.132602,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,126,2.584385,1591.93,21.584578,-39.827106,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,127,2.584386,1591.4,22.481025,-40.52161,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,128,2.584384,1589.44,23.377473,-41.216117,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,129,2.584388,1585.33,24.273923,-41.910621,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,130,2.584388,1580.75,25.170369,-42.605125,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,131,2.584385,1577.2,26.066819,-43.299629,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,132,2.584385,1577.02,26.963265,-43.994132,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,133,2.584388,1641.51,-26.445436,3.719152,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,134,2.584386,1641.72,-25.548988,3.024648,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,135,2.584387,1637.19,-24.652537,2.330144,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,136,2.584385,1638.58,-23.756089,1.635639,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,137,2.584385,1632.44,-22.859641,0.941135,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,138,2.584385,1631.2,-21.963195,0.246631,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,139,2.584387,1634.05,-21.066745,-0.447874,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,140,2.584387,1633.58,-20.170295,-1.142378,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,141,2.584388,1639.01,-19.273849,-1.836882,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,142,2.584385,1629.6,-18.377399,-2.531387,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,143,2.584385,1620.7,-17.48095,-3.225891,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,144,2.584387,1606.77,-16.584502,-3.920395,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,145,2.584387,1614.17,-9.412914,-9.476429,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,146,2.584385,1628.1,-8.516466,-10.170933,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,147,2.584387,1619.94,-7.620018,-10.865438,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,148,2.584384,1589.94,11.205399,-25.450027,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,149,2.584387,1601.72,12.101848,-26.144533,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,150,2.584386,1609.84,12.998296,-26.839036,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,151,2.584387,1615.15,13.894744,-27.533542,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,152,2.584385,1612.47,14.791193,-28.228046,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,153,2.584385,1611.89,15.687642,-28.92255,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,154,2.584386,1622.83,16.584088,-29.617053,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,155,2.584384,1614.9,17.480538,-30.311559,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,156,2.584384,1612.28,18.376984,-31.006063,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,157,2.584386,1604.76,19.273434,-31.700567,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,158,2.584391,1611.57,20.169885,-32.395072,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,159,2.584385,1606.26,21.066331,-33.089576,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,160,2.584385,1600.76,21.962783,-33.78408,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,161,2.584385,1611.47,22.859229,-34.478584,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,162,2.584385,1604.4,23.755677,-35.173088,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,163,2.584388,1609.5,24.652127,-35.867591,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,164,2.584388,1607.94,25.548573,-36.562099,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,165,2.584384,1601.08,26.445023,-37.256603,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,166,2.584386,1590.05,27.34147,-37.951106,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,167,2.584385,1592.65,28.23792,-38.64561,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,168,2.584385,1594.52,29.134368,-39.340114,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,169,2.584388,1599.15,30.030816,-40.034618,-58.721254,-0.106349,-0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,roof,0,977.332237,0.0,-0.804105,-21.29608,-60.428973,0.0,0.0,1.0
jl-bahagia,prc-00,blk-33,roof-01,PV-module,1,2.584389,1640.9,69.601481,10.791392,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,2,2.58438,1642.22,68.706012,11.487154,-58.668012,-0.106542,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,3,2.58439,1630.06,67.810542,12.182917,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,4,2.58439,1639.6,66.915065,12.878679,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,5,2.58438,1633.12,66.019587,13.574442,-58.668012,-0.106542,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,6,2.58438,1626.21,65.124125,14.270205,-58.668012,-0.106542,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,7,2.584388,1632.96,64.228648,14.965967,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,8,2.584375,1632.21,63.333175,15.66173,-58.668012,-0.106542,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,9,2.584386,1630.46,62.437701,16.357493,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,10,2.584384,1626.28,61.542231,17.053255,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,11,2.584384,1630.67,60.646762,17.749018,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,12,2.584386,1640.31,59.751284,18.444781,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,13,2.584384,1636.74,58.855815,19.140543,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,14,2.584384,1635.25,57.960341,19.836306,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,15,2.584386,1633.49,57.064868,20.532068,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,16,2.584384,1630.79,56.169398,21.227831,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,17,2.584384,1629.01,55.273928,21.923594,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,18,2.584386,1634.46,54.378451,22.619356,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,19,2.584384,1630.78,53.482982,23.315119,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,20,2.584384,1624.37,52.587508,24.010882,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,21,2.584386,1622.59,51.692035,24.706644,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,22,2.584384,1611.73,50.796565,25.402407,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,23,2.584388,1610.55,31.991649,40.013418,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,24,2.58439,1625.56,31.096175,40.709185,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,25,2.584384,1624.34,30.200703,41.404944,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,26,2.584384,1630.0,29.305232,42.10071,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,27,2.584388,1634.4,28.409758,42.796469,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,28,2.584384,1638.03,27.514287,43.492235,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,29,2.584384,1636.13,26.618815,44.187994,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,30,2.584388,1636.57,25.723342,44.883761,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,31,2.584384,1630.53,24.82787,45.579519,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,32,2.584384,1630.07,23.932399,46.275286,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,33,2.584388,1630.96,23.036925,46.971045,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,34,2.584384,1632.47,22.141454,47.666811,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,35,2.584384,1634.37,21.245982,48.36257,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,36,2.584388,1642.78,20.350509,49.058336,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,37,2.584384,1631.15,19.455037,49.754095,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,38,2.584384,1644.16,18.559565,50.449862,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,39,2.584385,1635.26,17.664094,51.145621,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,40,2.584384,1640.11,16.768622,51.841387,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,41,2.584384,1639.39,15.873148,52.537146,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,42,2.584385,1639.1,14.977677,53.232912,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,43,2.584386,1633.63,14.082205,53.928671,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,44,2.584384,1639.7,13.186732,54.624437,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,45,2.58438,1635.99,66.528376,6.83619,-58.668012,-0.106542,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,46,2.58439,1635.38,65.632899,7.531953,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,47,2.584385,1638.46,64.737429,8.227715,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,48,2.584378,1631.91,63.84196,8.923477,-58.668012,-0.106542,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,49,2.584382,1634.79,62.946482,9.61924,-58.668012,-0.106542,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,50,2.584385,1637.43,62.051009,10.315004,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,51,2.584385,1625.67,61.155543,11.010766,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,52,2.584386,1634.82,60.260066,11.706528,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,53,2.584385,1638.57,59.364596,12.402291,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,54,2.584385,1633.67,58.469127,13.098053,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,55,2.584387,1636.15,57.573649,13.793816,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,56,2.584385,1635.91,56.678176,14.489578,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,57,2.584385,1643.35,55.78271,15.185341,-58.668012,-0.106541,-0.137123,0.984808
jl-bahagia,prc-00,blk-33,roof-01,PV-module,58,2.584387,1638.17,54.887233,15.881104,-58.668012,-0.106541,-0.137123,0.984808
